MPC ID,Securely Classified,Class,a_i,a_f,a_min,a_mean,a_max,a_sigma,a_delta,adot_min,adot_mean,adot_max,adot_delta,e_i,e_f,e_min,e_mean,e_max,e_sigma,e_delta,edot_min,edot_mean,edot_max,edot_delta,i_i,i_f,i_min,i_mean,i_max,i_sigma,i_delta,idot_min,idot_mean,idot_max,idot_delta,Om_i,Om_f,Om_min,Om_mean,Om_max,Om_sigma,Om_delta,Omdot_min,Omdot_mean,Omdot_max,Omdot_delta,o_i,o_f,o_min,o_mean,o_max,o_sigma,o_delta,odot_min,odot_mean,odot_max,odot_delta
K10S43S, True, Classical,4.531400e+01,4.530300e+01,4.528500e+01,4.530278e+01,4.531800e+01,7.170628e-03,3.300000e-02,-2.100000e-05,-1.100280e-07,2.400000e-05,4.500000e-05,2.170400e-01,2.155900e-01,2.152300e-01,2.161277e-01,2.170400e-01,4.730622e-04,1.810000e-03,-5.200000e-07,-1.450064e-08,3.800000e-07,9.000000e-07,3.447800e+01,3.441100e+01,3.441100e+01,3.444342e+01,3.447900e+01,1.878237e-02,6.800000e-02,-7.998400e-06,-6.699920e-07,4.998500e-06,1.299690e-05,3.414000e+02,3.362800e+02,3.362800e+02,3.388362e+02,3.414000e+02,1.491604e+00,5.120000e+00,-7.000000e-05,-5.119986e-05,-4.000000e-05,3.000000e-05,1.111100e+02,1.167800e+02,1.111100e+02,1.139244e+02,1.167800e+02,1.678735e+00,5.670000e+00,-3.000900e-05,5.669925e-05,1.800000e-04,2.100090e-04
K10T00J,False,  Detached,6.284800e+01,6.283000e+01,6.277200e+01,6.281373e+01,6.286200e+01,2.808928e-02,9.000000e-02,-2.900580e-05,-1.800240e-07,2.300000e-05,5.200580e-05,3.651200e-01,3.647100e-01,3.638800e-01,3.645557e-01,3.652100e-01,3.924998e-04,1.330000e-03,-4.300860e-07,-4.100110e-09,3.700000e-07,8.000860e-07,3.890100e+01,3.888300e+01,3.888300e+01,3.889724e+01,3.891500e+01,6.976834e-03,3.200000e-02,-4.000000e-06,-1.800100e-07,4.000800e-06,8.000800e-06,9.129800e+01,8.953900e+01,8.953900e+01,9.040274e+01,9.129800e+01,5.083664e-01,1.759000e+00,-3.100000e-05,-1.759001e-05,-1.200000e-05,1.900000e-05,2.736900e+02,2.760300e+02,2.736700e+02,2.748783e+02,2.760300e+02,6.482926e-01,2.360000e+00,-3.001501e-05,2.340010e-05,1.100330e-04,1.400480e-04
K10T53Y, True,Scattering,3.899800e+01,3.906600e+01,3.849000e+01,3.890778e+01,3.922400e+01,1.457058e-01,7.340000e-01,-2.230000e-04,6.798661e-07,1.840000e-04,4.070000e-04,4.595200e-01,4.577300e-01,4.516900e-01,4.570608e-01,4.608200e-01,1.898978e-03,9.130000e-03,-2.430000e-06,-1.789947e-08,2.560000e-06,4.990000e-06,2.245200e+01,2.264600e+01,2.244500e+01,2.256264e+01,2.265000e+01,5.345723e-02,2.050000e-01,-3.200000e-05,1.940064e-06,2.500000e-05,5.700000e-05,1.113600e+02,9.394800e+01,9.394800e+01,1.026463e+02,1.113600e+02,5.139648e+00,1.741200e+01,-2.940000e-04,-1.741203e-04,-7.000000e-05,2.240000e-04,3.108800e+00,1.983100e+01,3.108800e+00,1.173792e+01,1.983100e+01,5.155169e+00,1.672220e+01,-1.430000e-04,1.672205e-04,5.440000e-04,6.870000e-04
K10TI2L, True, Classical,4.381800e+01,4.381400e+01,4.380200e+01,4.381393e+01,4.382200e+01,3.678294e-03,2.000000e-02,-1.300000e-05,-3.998701e-08,1.300000e-05,2.600000e-05,5.857700e-02,5.886000e-02,5.785900e-02,5.845395e-02,5.914400e-02,2.854009e-04,1.285000e-03,-6.160000e-07,2.832302e-09,6.370000e-07,1.253000e-06,1.607800e+00,1.558400e+00,1.558400e+00,1.583431e+00,1.607800e+00,1.445108e-02,4.940000e-02,-8.000000e-07,-4.939988e-07,-1.000000e-07,7.000000e-07,1.144600e+02,1.149000e+02,1.144200e+02,1.145661e+02,1.149000e+02,1.309672e-01,4.800000e-01,-1.000000e-05,4.400050e-06,2.000000e-05,3.000000e-05,2.880400e+02,2.987600e+02,2.880400e+02,2.935990e+02,2.987900e+02,3.066391e+00,1.075000e+01,-5.100000e-04,1.072021e-04,6.100000e-04,1.120000e-03
K10TI2M, True,  Resonant,3.945100e+01,3.943200e+01,3.925700e+01,3.940820e+01,3.956300e+01,1.043133e-01,3.060000e-01,-5.600000e-05,-1.897069e-07,5.600000e-05,1.120000e-04,1.671000e-01,1.673300e-01,1.626100e-01,1.671052e-01,1.713000e-01,2.707470e-03,8.690000e-03,-1.520000e-06,2.306562e-09,1.580000e-06,3.100000e-06,5.619700e+00,5.209200e+00,5.209200e+00,5.416392e+00,5.619700e+00,1.202824e-01,4.105000e-01,-8.500000e-06,-4.105002e-06,2.000000e-07,8.700000e-06,4.483900e+01,3.422200e+01,3.422200e+01,3.955605e+01,4.483900e+01,3.103225e+00,1.061700e+01,-1.550000e-04,-1.061701e-04,-7.400000e-05,8.100000e-05,3.103100e+01,8.245200e+00,8.245200e+00,1.953893e+01,3.103100e+01,6.603529e+00,2.278580e+01,-3.470000e-04,-2.278582e-04,-3.000000e-05,3.170000e-04
K10TI2N, True,  Resonant,3.960200e+01,3.921100e+01,3.919800e+01,3.940619e+01,3.961700e+01,1.496075e-01,4.190000e-01,-8.400000e-05,-3.909822e-06,8.200000e-05,1.660000e-04,1.446900e-01,1.303500e-01,1.303500e-01,1.372669e-01,1.446900e-01,4.039141e-03,1.434000e-02,-2.230000e-06,-1.433950e-07,2.150000e-06,4.380000e-06,1.330000e+01,1.297000e+01,1.297000e+01,1.313198e+01,1.330000e+01,9.077204e-02,3.300000e-01,-9.001800e-06,-3.300011e-06,2.000000e-06,1.100180e-05,2.745500e+01,1.560300e+01,1.560300e+01,2.151461e+01,2.745500e+01,3.444578e+00,1.185200e+01,-1.629674e-04,-1.185200e-04,-9.600000e-05,6.696741e-05,2.827200e+02,2.548000e+02,2.548000e+02,2.689737e+02,2.827200e+02,8.188292e+00,2.792000e+01,-4.200000e-04,-2.792007e-04,-5.998800e-05,3.600120e-04
K10TI2P, True, Classical,4.511300e+01,4.509400e+01,4.504000e+01,4.509096e+01,4.515300e+01,2.545426e-02,1.130000e-01,-3.100000e-05,-1.899841e-07,3.600000e-05,6.700000e-05,1.788200e-01,1.811400e-01,1.774900e-01,1.797255e-01,1.820900e-01,1.176676e-03,4.600000e-03,-8.800000e-07,2.320127e-08,1.150000e-06,2.030000e-06,9.711500e+00,9.866500e+00,9.711500e+00,9.780552e+00,9.866500e+00,4.097139e-02,1.550000e-01,-3.600000e-06,1.549959e-06,8.400000e-06,1.200000e-05,2.099500e+02,1.985500e+02,1.985500e+02,2.042392e+02,2.099500e+02,3.347710e+00,1.140000e+01,-1.900000e-04,-1.139999e-04,-5.000000e-05,1.400000e-04,2.330000e+02,2.561600e+02,2.330000e+02,2.447543e+02,2.561600e+02,6.979185e+00,2.316000e+01,-5.000000e-05,2.316008e-04,6.500000e-04,7.000000e-04
K10TJ2A, True, Classical,4.199700e+01,4.196400e+01,4.194100e+01,4.196901e+01,4.200600e+01,2.061601e-02,6.500000e-02,-5.700000e-05,-3.299310e-07,5.598880e-05,1.129888e-04,1.091000e-01,1.120600e-01,1.076300e-01,1.102038e-01,1.135500e-01,1.449990e-03,5.920000e-03,-1.419716e-06,2.960549e-08,1.860000e-06,3.279716e-06,1.798500e+01,1.819200e+01,1.798000e+01,1.808640e+01,1.819200e+01,5.823426e-02,2.120000e-01,-1.300000e-05,2.069976e-06,1.300000e-05,2.600000e-05,2.301400e+02,2.190800e+02,2.190800e+02,2.245932e+02,2.301400e+02,3.230924e+00,1.106000e+01,-1.700000e-04,-1.105999e-04,-8.000000e-05,9.000000e-05,3.006800e+01,5.026600e+01,3.002600e+01,4.041277e+01,5.060800e+01,6.141610e+00,2.058200e+01,-3.230000e-04,2.019828e-04,1.087000e-03,1.410000e-03
K10TJ2B,False,  Detached,5.458400e+01,5.459800e+01,5.450900e+01,5.457372e+01,5.465300e+01,3.023182e-02,1.440000e-01,-6.900000e-05,1.398561e-07,6.098780e-05,1.299878e-04,3.201100e-01,3.197300e-01,3.185900e-01,3.197185e-01,3.211900e-01,5.441541e-04,2.600000e-03,-1.010000e-06,-3.803119e-09,9.398120e-07,1.949812e-06,1.301800e+01,1.322300e+01,1.301500e+01,1.311658e+01,1.322400e+01,6.133583e-02,2.090000e-01,-3.000000e-06,2.050032e-06,1.100000e-05,1.400000e-05,2.436400e+02,2.376600e+02,2.376600e+02,2.406564e+02,2.436400e+02,1.747435e+00,5.980000e+00,-1.300000e-04,-5.980008e-05,-2.000000e-05,1.100000e-04,1.088900e+02,1.188400e+02,1.088800e+02,1.138433e+02,1.188500e+02,2.932853e+00,9.970000e+00,-5.000000e-05,9.950080e-05,3.800000e-04,4.300000e-04
K10TJ2D, True, Classical,4.316200e+01,4.316000e+01,4.315000e+01,4.315973e+01,4.316400e+01,3.155668e-03,1.400000e-02,-1.000000e-05,-1.995999e-08,1.000000e-05,2.000000e-05,2.575600e-02,2.648000e-02,2.527300e-02,2.593344e-02,2.648200e-02,2.581010e-04,1.209000e-03,-6.260000e-07,7.235289e-09,5.978804e-07,1.223880e-06,4.318700e+00,4.041000e+00,4.041000e+00,4.185064e+00,4.318700e+00,8.058231e-02,2.777000e-01,-4.600000e-06,-2.777010e-06,-5.998800e-07,4.000120e-06,7.689600e+01,6.762100e+01,6.762100e+01,7.226541e+01,7.689600e+01,2.707341e+00,9.275000e+00,-1.260000e-04,-9.274989e-05,-5.800000e-05,6.800000e-05,3.112900e+02,3.311900e+02,3.112900e+02,3.206852e+02,3.311900e+02,5.727619e+00,1.990000e+01,-1.190000e-03,1.990104e-04,1.440000e-03,2.630000e-03
K10TJ2E, True, Classical,4.125100e+01,4.123500e+01,4.122400e+01,4.124031e+01,4.126000e+01,8.292598e-03,3.600000e-02,-1.900000e-05,-1.599490e-07,2.000000e-05,3.900000e-05,5.571900e-02,5.441600e-02,5.375400e-02,5.486366e-02,5.571900e-02,4.397570e-04,1.965000e-03,-7.760000e-07,-1.302875e-08,6.490000e-07,1.425000e-06,2.127500e+01,2.099600e+01,2.099600e+01,2.113788e+01,2.127500e+01,7.933165e-02,2.790000e-01,-1.100000e-05,-2.790024e-06,5.000000e-06,1.600000e-05,2.969200e+01,1.960400e+01,1.960400e+01,2.466588e+01,2.969200e+01,2.943976e+00,1.008800e+01,-1.250000e-04,-1.008800e-04,-7.800000e-05,4.700000e-05,2.862400e+02,3.010300e+02,2.857600e+02,2.934195e+02,3.010900e+02,4.476040e+00,1.533000e+01,-7.000000e-04,1.479008e-04,8.400000e-04,1.540000e-03
K10TJ2F, True, Classical,4.335400e+01,4.334400e+01,4.334300e+01,4.335248e+01,4.335800e+01,3.091329e-03,1.500000e-02,-1.100000e-05,-9.999700e-08,1.100000e-05,2.200000e-05,2.191200e-02,2.061100e-02,2.046100e-02,2.125767e-02,2.214800e-02,4.056120e-04,1.687000e-03,-5.748850e-07,-1.301234e-08,6.270000e-07,1.201885e-06,2.315200e+00,2.052400e+00,2.052400e+00,2.188233e+00,2.315200e+00,7.631445e-02,2.628000e-01,-3.600000e-06,-2.628008e-06,-1.399720e-06,2.200280e-06,7.807600e+01,7.206000e+01,7.206000e+01,7.501852e+01,7.807600e+01,1.756666e+00,6.016000e+00,-8.700000e-05,-6.016002e-05,-3.199360e-05,5.500640e-05,7.400500e+01,9.187200e+01,7.400500e+01,8.377325e+01,9.280300e+01,5.171845e+00,1.879800e+01,-1.470000e-03,1.786655e-04,1.527000e-03,2.997000e-03
K10TJ2G, True, Classical,4.399500e+01,4.399200e+01,4.398000e+01,4.399279e+01,4.400000e+01,3.566391e-03,2.000000e-02,-1.200000e-05,-2.995300e-08,1.300000e-05,2.500000e-05,5.876700e-02,5.982000e-02,5.858900e-02,5.928289e-02,6.018900e-02,3.716943e-04,1.600000e-03,-6.620000e-07,1.053059e-08,6.330000e-07,1.295000e-06,1.320800e+00,1.209500e+00,1.209500e+00,1.254306e+00,1.320800e+00,3.270578e-02,1.113000e-01,-2.900000e-06,-1.112995e-06,7.000000e-07,3.600000e-06,3.345200e+02,3.091300e+02,3.091300e+02,3.222333e+02,3.345200e+02,7.413841e+00,2.539000e+01,-3.500000e-04,-2.539001e-04,-1.700000e-04,1.800000e-04,3.296200e+01,6.928500e+01,3.296200e+01,5.056878e+01,6.928500e+01,1.056888e+01,3.632300e+01,-2.410000e-04,3.632288e-04,8.140000e-04,1.055000e-03
K10TJ2K, True, Classical,4.636200e+01,4.635800e+01,4.635000e+01,4.636127e+01,4.636900e+01,4.350694e-03,1.900000e-02,-1.300000e-05,-3.997003e-08,1.800000e-05,3.100000e-05,1.149100e-01,1.152000e-01,1.146900e-01,1.150334e-01,1.153700e-01,1.539981e-04,6.800000e-04,-3.400000e-07,2.900199e-09,3.700000e-07,7.100000e-07,3.661100e+01,3.649400e+01,3.649400e+01,3.655215e+01,3.661100e+01,3.417352e-02,1.170000e-01,-5.002501e-06,-1.170017e-06,3.000000e-06,8.002501e-06,2.489300e+01,2.070600e+01,2.070600e+01,2.280491e+01,2.489300e+01,1.219927e+00,4.187000e+00,-5.100000e-05,-4.186999e-05,-3.299340e-05,1.800660e-05,2.134900e+01,2.644800e+01,2.133300e+01,2.387341e+01,2.644800e+01,1.490092e+00,5.115000e+00,-1.680000e-04,5.098896e-05,2.320000e-04,4.000000e-04
K10V11Q, True, Classical,4.517700e+01,4.518400e+01,4.516300e+01,4.518112e+01,4.520200e+01,7.541682e-03,3.900000e-02,-2.101051e-05,6.999996e-08,1.900000e-05,4.001051e-05,1.394300e-01,1.415000e-01,1.394200e-01,1.405278e-01,1.421300e-01,5.983039e-04,2.710000e-03,-6.300000e-07,2.070108e-08,7.500000e-07,1.380000e-06,1.330400e+01,1.345600e+01,1.330400e+01,1.338164e+01,1.345600e+01,4.342345e-02,1.520000e-01,-4.000000e-06,1.519987e-06,5.000000e-06,9.000000e-06,1.747400e+02,1.662200e+02,1.662200e+02,1.704763e+02,1.747400e+02,2.489948e+00,8.520000e+00,-1.300000e-04,-8.520002e-05,-5.000000e-05,8.000000e-05,2.147900e+02,2.309000e+02,2.147500e+02,2.228703e+02,2.309000e+02,4.744686e+00,1.615000e+01,-7.002101e-05,1.611001e-04,4.400000e-04,5.100210e-04
K10V11R, True, Classical,4.143600e+01,4.142100e+01,4.140400e+01,4.142846e+01,4.146000e+01,1.428946e-02,5.600000e-02,-3.400000e-05,-1.502110e-07,4.100000e-05,7.500000e-05,1.443700e-01,1.473500e-01,1.441500e-01,1.458842e-01,1.477200e-01,8.818334e-04,3.570000e-03,-7.700000e-07,2.979550e-08,1.070000e-06,1.840000e-06,3.092300e+01,3.074700e+01,3.074700e+01,3.084119e+01,3.092500e+01,4.954960e-02,1.780000e-01,-1.300000e-05,-1.760101e-06,8.998200e-06,2.199820e-05,8.669800e+01,7.905300e+01,7.905300e+01,8.287956e+01,8.669800e+01,2.225735e+00,7.645000e+00,-9.600000e-05,-7.645010e-05,-5.800000e-05,3.800000e-05,3.511000e+01,4.583800e+01,3.511000e+01,4.051242e+01,4.583800e+01,3.043280e+00,1.072800e+01,-1.580000e-04,1.072838e-04,5.320000e-04,6.900000e-04
K10V11X, True,  Resonant,3.944600e+01,3.935800e+01,3.934000e+01,3.940440e+01,3.946500e+01,3.743802e-02,1.250000e-01,-3.400000e-05,-8.801071e-07,3.100000e-05,6.500000e-05,2.855100e-01,2.813500e-01,2.813500e-01,2.835258e-01,2.855300e-01,1.017487e-03,4.180000e-03,-7.400000e-07,-4.160318e-08,5.800000e-07,1.320000e-06,2.230500e+01,2.266700e+01,2.230500e+01,2.248281e+01,2.266700e+01,1.041315e-01,3.620000e-01,-1.000000e-06,3.620019e-06,1.000000e-05,1.100000e-05,1.705600e+02,1.624600e+02,1.624600e+02,1.665127e+02,1.705600e+02,2.365792e+00,8.100000e+00,-1.100000e-04,-8.099995e-05,-6.000000e-05,5.000000e-05,2.923500e+02,2.946800e+02,2.923200e+02,2.935176e+02,2.946800e+02,6.805344e-01,2.360000e+00,-6.000000e-05,2.330004e-05,1.500000e-04,2.100000e-04
K10VK1K,False, Classical,4.316600e+01,4.317300e+01,4.315700e+01,4.316972e+01,4.318100e+01,4.456875e-03,2.400000e-02,-2.100000e-05,6.998502e-08,2.000000e-05,4.100000e-05,1.103500e-01,1.103900e-01,1.101000e-01,1.104969e-01,1.108300e-01,1.768858e-04,7.300000e-04,-5.800000e-07,3.960792e-10,6.000000e-07,1.180000e-06,2.884300e+01,2.895400e+01,2.884300e+01,2.889753e+01,2.895400e+01,3.084473e-02,1.110000e-01,-6.000000e-06,1.110047e-06,9.000000e-06,1.500000e-05,1.564400e+02,1.496600e+02,1.496600e+02,1.530485e+02,1.564400e+02,1.977307e+00,6.780000e+00,-8.002401e-05,-6.780010e-05,-5.000000e-05,3.002401e-05,8.255600e+01,9.098200e+01,8.243900e+01,8.666948e+01,9.098200e+01,2.452197e+00,8.543000e+00,-2.300000e-04,8.426126e-05,3.820000e-04,6.120000e-04
K10VK1L, True,  Resonant,3.645200e+01,3.645600e+01,3.640800e+01,3.644744e+01,3.647400e+01,1.682903e-02,6.600000e-02,-3.301651e-05,3.982290e-08,3.000000e-05,6.301651e-05,4.556400e-02,3.709700e-02,2.872200e-02,4.070114e-02,5.051800e-02,6.446914e-03,2.179600e-02,-2.048000e-06,-8.467296e-08,2.072000e-06,4.120000e-06,5.524200e+00,5.157000e+00,5.157000e+00,5.369269e+00,5.560500e+00,1.355735e-01,4.035000e-01,-1.480000e-05,-3.671964e-06,5.801741e-06,2.060174e-05,1.040900e+02,8.196200e+01,8.196200e+01,9.304855e+01,1.040900e+02,6.424226e+00,2.212800e+01,-3.630000e-04,-2.212807e-04,-1.190000e-04,2.440000e-04,3.449200e+02,2.772600e+02,3.147500e+00,2.101714e+02,3.578800e+02,1.113015e+02,3.547325e+02,-8.380000e-03,-6.766155e-04,3.547325e-01,3.631125e-01
K10VM4V,False,  Resonant,4.413600e+01,4.412000e+01,4.408700e+01,4.413023e+01,4.416800e+01,1.884059e-02,8.100000e-02,-2.700000e-05,-1.600430e-07,2.900000e-05,5.600000e-05,1.579400e-01,1.588900e-01,1.571800e-01,1.583735e-01,1.594700e-01,5.235266e-04,2.290000e-03,-6.098780e-07,9.499970e-09,8.300000e-07,1.439878e-06,2.509600e+01,2.526900e+01,2.509600e+01,2.518383e+01,2.527000e+01,5.021184e-02,1.740000e-01,-6.000000e-06,1.729996e-06,8.000000e-06,1.400000e-05,2.252300e+02,2.180000e+02,2.180000e+02,2.216156e+02,2.252300e+02,2.105074e+00,7.230000e+00,-9.000000e-05,-7.230012e-05,-5.000000e-05,4.000000e-05,2.172700e+02,2.270800e+02,2.172500e+02,2.220720e+02,2.270800e+02,2.837538e+00,9.830000e+00,-7.000000e-05,9.810126e-05,3.500000e-04,4.200000e-04
K10VM4W,False,  Resonant,4.380000e+01,4.367400e+01,4.352200e+01,4.369745e+01,4.382600e+01,6.805057e-02,3.040000e-01,-3.600000e-05,-1.259963e-06,3.500000e-05,7.100000e-05,1.377800e-01,1.343200e-01,1.285000e-01,1.341140e-01,1.387000e-01,2.195912e-03,1.020000e-02,-1.150000e-06,-3.459753e-08,1.160000e-06,2.310000e-06,8.891200e+00,8.768100e+00,8.768100e+00,8.881304e+00,8.933000e+00,4.188904e-02,1.649000e-01,-1.020000e-05,-1.230985e-06,7.000000e-06,1.720000e-05,1.024300e+02,9.209400e+01,9.209400e+01,9.724722e+01,1.024300e+02,3.007162e+00,1.033600e+01,-1.400000e-04,-1.033599e-04,-5.400000e-05,8.600000e-05,1.477600e+02,1.937800e+02,1.476800e+02,1.711301e+02,1.937800e+02,1.373806e+01,4.610000e+01,-1.500000e-04,4.602007e-04,8.700000e-04,1.020000e-03
K10VM4X,False,Scattering,3.974400e+01,3.903400e+01,3.902300e+01,3.940217e+01,3.981200e+01,2.959464e-01,7.890000e-01,-3.200000e-04,-7.098945e-06,3.480000e-04,6.680000e-04,2.043800e-01,1.905700e-01,1.903300e-01,1.979200e-01,2.066100e-01,5.987200e-03,1.628000e-02,-6.430000e-06,-1.380804e-07,6.870000e-06,1.330000e-05,1.554700e+01,1.584300e+01,1.554700e+01,1.569972e+01,1.584300e+01,7.139142e-02,2.960000e-01,-1.600800e-05,2.959942e-06,2.500000e-05,4.100800e-05,1.529100e+02,1.367400e+02,1.367400e+02,1.448204e+02,1.529100e+02,4.676718e+00,1.617000e+01,-3.700000e-04,-1.617011e-04,-6.000000e-05,3.100000e-04,1.693100e+00,1.484600e+01,1.592100e+00,7.991643e+00,1.504800e+01,3.681855e+00,1.345590e+01,-2.410000e-04,1.315327e-04,8.110000e-04,1.052000e-03
K10X91E,False,  Resonant,6.300100e+01,6.291200e+01,6.205700e+01,6.254372e+01,6.303200e+01,3.898897e-01,9.750000e-01,-2.610783e-04,-8.902295e-07,2.620000e-04,5.230783e-04,4.579300e-01,4.576500e-01,4.496900e-01,4.542057e-01,4.585300e-01,3.480693e-03,8.840000e-03,-2.210663e-06,-2.802094e-09,2.430000e-06,4.640663e-06,1.774500e+01,1.774100e+01,1.773200e+01,1.775108e+01,1.777000e+01,1.167012e-02,3.800000e-02,-1.500000e-05,-4.000899e-08,7.000000e-06,2.200000e-05,1.475300e+02,1.438300e+02,1.438300e+02,1.455972e+02,1.475300e+02,1.075114e+00,3.700000e+00,-1.500450e-04,-3.700011e-05,-9.998000e-06,1.400470e-04,2.449400e+02,2.504000e+02,2.449300e+02,2.478146e+02,2.504000e+02,1.573823e+00,5.470000e+00,-3.000000e-05,5.460058e-05,3.601080e-04,3.901080e-04
K11BG3R,False,  Detached,9.725900e+01,9.723400e+01,9.718400e+01,9.725884e+01,9.735500e+01,4.031233e-02,1.710000e-01,-1.609678e-04,-2.494589e-07,1.510000e-04,3.119678e-04,6.100600e-01,6.102900e-01,6.098100e-01,6.102116e-01,6.106600e-01,1.846256e-04,8.500000e-04,-6.300000e-07,2.301830e-09,5.700000e-07,1.200000e-06,2.476500e+01,2.471400e+01,2.471300e+01,2.473964e+01,2.476600e+01,1.452453e-02,5.300000e-02,-7.000000e-06,-5.100260e-07,3.000000e-06,1.000000e-05,1.073900e+02,1.063700e+02,1.063700e+02,1.068838e+02,1.073900e+02,2.959457e-01,1.020000e+00,-3.000600e-05,-1.020003e-05,0.000000e+00,3.000600e-05,2.026600e+01,2.217500e+01,2.026600e+01,2.122250e+01,2.217500e+01,5.464362e-01,1.909000e+00,-8.000000e-06,1.909014e-05,1.110000e-04,1.190000e-04
K11BG3S, True, Classical,4.372400e+01,4.372900e+01,4.371500e+01,4.372705e+01,4.373700e+01,4.401566e-03,2.200000e-02,-1.200000e-05,5.001100e-08,1.400000e-05,2.600000e-05,5.219500e-02,5.392400e-02,5.218200e-02,5.303011e-02,5.405400e-02,4.189947e-04,1.872000e-03,-6.650000e-07,1.728565e-08,6.650000e-07,1.330000e-06,4.585700e+00,4.803600e+00,4.585700e+00,4.698758e+00,4.803600e+00,6.307475e-02,2.179000e-01,8.000000e-07,2.178994e-06,3.601080e-06,2.801080e-06,1.682500e+02,1.597400e+02,1.597400e+02,1.639433e+02,1.682500e+02,2.487726e+00,8.510000e+00,-1.100550e-04,-8.510010e-05,-6.000000e-05,5.005503e-05,2.117800e+02,2.320600e+02,2.117800e+02,2.216276e+02,2.320600e+02,5.741711e+00,2.028000e+01,-6.000000e-04,2.027994e-04,6.700000e-04,1.270000e-03
K11BG3T,False,  Resonant,5.387100e+01,5.384100e+01,5.382800e+01,5.389766e+01,5.396500e+01,3.778451e-02,1.370000e-01,-4.600000e-05,-3.001429e-07,3.800000e-05,8.400000e-05,3.358600e-01,3.368000e-01,3.356100e-01,3.368679e-01,3.382900e-01,6.079088e-04,2.680000e-03,-6.600000e-07,9.397731e-09,5.400000e-07,1.200000e-06,3.266700e+01,3.259200e+01,3.259100e+01,3.262597e+01,3.266700e+01,2.183940e-02,7.600000e-02,-5.000000e-06,-7.499990e-07,4.000000e-06,9.000000e-06,3.235300e+02,3.203000e+02,3.203000e+02,3.219145e+02,3.235300e+02,9.430102e-01,3.230000e+00,-5.000000e-05,-3.229994e-05,-1.999600e-05,3.000400e-05,1.113000e+02,1.141200e+02,1.112600e+02,1.127870e+02,1.141600e+02,8.412197e-01,2.900000e+00,-5.000000e-05,2.819930e-05,1.399720e-04,1.899720e-04
K11BG3U,False,  Resonant,5.756100e+01,5.795900e+01,5.754900e+01,5.780962e+01,5.809200e+01,1.850248e-01,5.430000e-01,-1.040000e-04,3.980085e-06,1.040000e-04,2.080000e-04,3.792100e-01,3.810300e-01,3.767000e-01,3.807319e-01,3.847800e-01,2.243045e-03,8.080000e-03,-1.280000e-06,1.820215e-08,1.140342e-06,2.420342e-06,2.145500e+01,2.167300e+01,2.145300e+01,2.155850e+01,2.167300e+01,6.431876e-02,2.200000e-01,-3.998800e-06,2.180024e-06,1.100330e-05,1.500210e-05,1.507300e+02,1.466000e+02,1.466000e+02,1.486742e+02,1.507300e+02,1.195320e+00,4.130000e+00,-8.000000e-05,-4.130012e-05,-2.000000e-05,6.000000e-05,3.252700e+02,3.336900e+02,3.252500e+02,3.293240e+02,3.336900e+02,2.403464e+00,8.440000e+00,-3.000000e-05,8.420008e-05,2.800000e-04,3.100000e-04
K11BG3V,False, Classical,4.415300e+01,4.414500e+01,4.414000e+01,4.414937e+01,4.416300e+01,5.806658e-03,2.300000e-02,-1.800000e-05,-7.984496e-08,1.800000e-05,3.600000e-05,1.022400e-01,1.008800e-01,1.008000e-01,1.015658e-01,1.025000e-01,3.866338e-04,1.700000e-03,-7.600000e-07,-1.359293e-08,8.102431e-07,1.570243e-06,4.538400e+00,4.401000e+00,4.401000e+00,4.473503e+00,4.538400e+00,4.017432e-02,1.374000e-01,-3.600000e-06,-1.374008e-06,3.999200e-07,3.999920e-06,1.055800e+02,9.763300e+01,9.763300e+01,1.015866e+02,1.055800e+02,2.317498e+00,7.947000e+00,-1.140000e-04,-7.946989e-05,-4.999000e-05,6.401000e-05,4.216700e+01,6.148100e+01,4.216700e+01,5.185787e+01,6.148100e+01,5.653769e+00,1.931400e+01,-1.800000e-04,1.931410e-04,6.180000e-04,7.980000e-04
K11CB9W, True,  Resonant,5.289300e+01,5.293500e+01,5.284800e+01,5.289329e+01,5.294000e+01,2.909538e-02,9.200000e-02,-2.100000e-05,4.200610e-07,2.500000e-05,4.600000e-05,3.681800e-01,3.700900e-01,3.676600e-01,3.688424e-01,3.700900e-01,5.596731e-04,2.430000e-03,-2.800000e-07,1.910003e-08,3.400000e-07,6.200000e-07,1.986200e+01,1.985800e+01,1.985800e+01,1.986052e+01,1.986400e+01,1.595750e-03,6.000000e-03,-2.000600e-06,-4.000600e-08,3.000000e-06,5.000600e-06,1.577800e+02,1.540100e+02,1.540100e+02,1.558993e+02,1.577800e+02,1.099606e+00,3.770000e+00,-5.000000e-05,-3.770000e-05,-2.999100e-05,2.000900e-05,3.333100e+02,3.342800e+02,3.332800e+02,3.337876e+02,3.342900e+02,2.910110e-01,1.010000e+00,-5.000000e-05,9.700280e-06,4.000800e-05,9.000800e-05
